"Date","Price","Open","High","Low","Vol.","Change %"
"06/19/2015","262.56","266.33","267.14","261.64","","-1.40%"
"06/18/2015","266.28","267.96","269.80","265.72","","0.12%"
"06/17/2015","265.97","267.86","268.78","265.51","","-0.46%"
"06/16/2015","267.20","270.25","271.12","266.69","","-1.11%"
"06/15/2015","270.20","272.40","272.75","267.91","","-1.23%"
"06/12/2015","273.57","273.11","274.08","271.83","","0.30%"
"06/11/2015","272.75","280.43","280.52","271.83","","-2.78%"
"06/10/2015","280.55","277.52","282.41","276.96","","1.25%"
"06/09/2015","277.09","275.85","279.14","275.26","","0.62%"
"06/08/2015","275.38","275.67","276.18","273.98","","0.14%"
"06/05/2015","275.00","273.88","276.59","272.76","","0.20%"
"06/04/2015","274.44","278.58","278.78","273.47","","-1.45%"
"06/03/2015","278.48","280.26","280.72","277.86","","-0.35%"
"06/02/2015","279.45","277.76","280.32","277.46","","0.59%"
"06/01/2015","277.81","279.45","280.06","277.35","","-0.29%"
"05/29/2015","278.63","283.64","284.25","278.37","","-1.43%"
"05/28/2015","282.66","282.77","284.30","282.05","","-0.04%"
"05/27/2015","282.77","283.58","284.96","281.80","","-0.34%"
"05/26/2015","283.74","287.52","288.74","283.33","","-1.17%"
"05/22/2015","287.11","290.48","291.60","285.32","","-1.32%"
"05/21/2015","290.94","290.33","292.11","289.66","","0.69%"
"05/20/2015","288.95","289.61","290.33","288.23","","-0.30%"
"05/19/2015","289.81","296.40","297.53","288.69","","-2.37%"
"05/18/2015","296.86","298.90","300.08","295.59","","-0.62%"
"05/15/2015","298.70","297.63","299.36","295.89","","0.03%"
"05/14/2015","298.60","298.34","300.18","296.96","","-0.19%"
"05/13/2015","299.16","299.47","301.00","297.47","","-0.09%"
"05/12/2015","299.42","296.76","300.79","296.61","","0.98%"
"05/11/2015","296.50","296.50","298.55","295.79","","-0.60%"
"05/08/2015","298.29","297.99","299.57","295.13","","0.09%"
"05/07/2015","298.04","297.42","300.03","296.71","","-0.27%"
"05/06/2015","298.85","299.47","300.95","296.45","","-0.31%"
"05/05/2015","299.77","297.22","301.87","296.25","","0.50%"
"05/04/2015","298.29","296.61","298.96","295.79","","-0.31%"
"05/01/2015","299.21","294.92","299.47","293.70","","1.49%"
"04/30/2015","294.82","285.12","295.18","284.86","","3.13%"
"04/29/2015","285.88","283.53","286.34","281.90","","0.45%"
"04/28/2015","284.61","282.51","285.12","281.23","","0.34%"
"04/27/2015","283.64","282.41","284.81","280.47","","0.87%"
"04/24/2015","281.18","276.59","282.36","275.26","","1.89%"
"04/23/2015","275.97","274.70","276.38","271.79","","0.93%"
"04/22/2015","273.42","276.08","277.40","273.22","","-1.05%"
"04/21/2015","276.33","278.78","279.65","275.52","","-0.90%"
"04/20/2015","278.83","284.30","285.47","277.86","","-1.44%"
"04/17/2015","282.92","282.51","285.93","281.44","","0.09%"
"04/16/2015","282.66","278.22","283.84","277.92","","2.14%"
"04/15/2015","276.74","275.46","277.30","272.55","","0.33%"
"04/14/2015","275.82","277.59","278.30","273.45","","-0.71%"
"04/13/2015","277.80","280.01","282.26","277.55","","-0.58%"
"04/10/2015","279.43","279.43","283.95","279.26","","0.18%"
"04/09/2015","278.94","279.05","281.99","278.22","","-0.09%"
"04/08/2015","279.19","280.83","282.97","278.53","","-1.14%"
"04/07/2015","282.41","279.75","283.79","279.09","","1.69%"
"04/06/2015","277.71","280.98","289.16","275.31","","-0.62%"
"04/03/2015","279.45","279.45","279.45","279.45","","0.00%"
"04/02/2015","279.45","280.57","282.46","277.76","","-0.53%"
"04/01/2015","280.93","281.59","282.26","276.99","","0.31%"
"03/31/2015","280.06","282.97","283.95","279.65","","-1.49%"
"03/30/2015","284.30","282.36","285.27","282.26","","0.51%"
"03/27/2015","282.87","283.89","286.50","281.70","","-1.55%"
"03/26/2015","287.32","285.33","293.04","285.12","","0.68%"
"03/25/2015","285.38","285.07","286.30","283.54","","-0.39%"
"03/24/2015","286.50","286.70","287.06","283.74","","0.48%"
"03/23/2015","285.12","283.23","286.19","281.70","","1.03%"
"03/20/2015","282.21","272.80","283.43","270.45","","3.80%"
"03/19/2015","271.88","266.67","272.60","265.70","","3.48%"
"03/18/2015","262.74","269.94","269.94","261.00","","-2.37%"
"03/17/2015","269.12","271.94","272.19","266.77","","-1.29%"
"03/16/2015","272.65","272.09","274.34","271.37","","0.15%"
"03/13/2015","272.24","274.49","274.49","272.24","","0.19%"
"03/12/2015","271.73","266.67","273.93","266.26","","2.01%"
"03/11/2015","266.36","268.41","270.61","265.85","","-0.69%"
"03/10/2015","268.20","272.19","272.24","266.36","","-1.74%"
"03/09/2015","272.96","266.06","273.52","266.01","","2.36%"
"03/06/2015","266.67","271.12","271.48","266.31","","-1.64%"
"03/05/2015","271.12","272.60","273.77","270.71","","-0.26%"
"03/04/2015","271.83","271.88","273.47","269.64","","0.11%"
"03/03/2015","271.53","272.19","273.37","268.77","","-1.52%"
"03/02/2015","275.72","275.26","277.61","273.72","","0.22%"
"02/27/2015","275.10","273.52","275.51","271.94","","-0.11%"
"02/26/2015","275.41","270.45","277.25","270.20","","1.93%"
"02/25/2015","270.20","268.31","270.56","267.44","","0.15%"
"02/24/2015","269.79","262.79","272.24","262.28","","2.05%"
"02/23/2015","264.37","265.04","266.67","261.77","","-0.17%"
"02/20/2015","264.83","266.77","267.13","263.25","","-0.94%"
"02/19/2015","267.34","266.62","267.74","263.50","","0.21%"
"02/18/2015","266.77","262.68","269.12","262.12","","1.14%"
"02/17/2015","263.76","266.62","267.49","260.74","","-1.00%"
"02/13/2015","266.42","266.62","269.33","265.04","","0.25%"
"02/12/2015","265.75","259.65","267.38","259.45","","2.40%"
"02/11/2015","259.52","260.43","263.99","258.99","","-0.54%"
"02/10/2015","260.93","263.61","263.94","258.25","","-1.09%"
"02/09/2015","263.81","262.57","264.75","261.96","","-0.17%"
"02/06/2015","264.25","266.91","267.21","262.41","","-0.37%"
"02/05/2015","265.22","262.82","266.70","258.99","","0.15%"
"02/04/2015","264.81","265.88","266.19","261.34","","0.37%"
"02/03/2015","263.84","257.50","264.91","257.45","","3.67%"
"02/02/2015","254.49","255.51","257.20","253.62","","-0.18%"
"01/30/2015","254.95","249.17","255.26","248.31","","1.75%"
"01/29/2015","250.55","251.37","252.34","247.33","","-1.13%"
"01/28/2015","253.42","251.58","255.36","250.50","","0.69%"
"01/27/2015","251.68","257.86","259.19","250.04","","-3.17%"
"01/26/2015","259.91","252.80","260.93","247.39","","1.66%"
"01/23/2015","255.66","259.45","261.13","254.39","","-2.99%"
"01/22/2015","263.53","266.14","266.80","261.29","","-1.30%"
"01/21/2015","267.01","263.79","268.85","258.83","","0.71%"
"01/20/2015","265.12","265.17","267.16","261.75","","-0.88%"
"01/16/2015","267.47","261.69","267.88","260.11","","2.31%"
"01/15/2015","261.44","262.51","265.17","258.99","","2.10%"
"01/14/2015","256.07","254.54","259.45","251.22","","-5.24%"
"01/13/2015","270.23","277.89","277.94","269.67","","-2.99%"
"01/12/2015","278.56","281.47","281.98","276.00","","-1.05%"
"01/09/2015","281.52","282.34","283.67","279.94","","-0.54%"
"01/08/2015","283.05","283.16","285.46","281.47","","0.40%"
"01/07/2015","281.93","282.80","283.72","280.91","","-0.31%"
"01/06/2015","282.80","283.62","284.33","281.78","","0.04%"
"01/05/2015","282.70","287.81","287.96","280.45","","-1.83%"
"01/02/2015","287.96","289.60","290.36","286.33","","-0.28%"
"12/31/2014","288.78","291.69","292.41","287.76","","-1.00%"
"12/30/2014","291.69","289.70","292.76","288.37","","1.13%"
"12/29/2014","288.42","289.80","290.31","286.84","","0.28%"
"12/26/2014","287.60","291.84","292.15","286.63","","-1.38%"
"12/24/2014","291.64","292.97","293.63","290.82","","-0.44%"
"12/23/2014","292.92","293.74","293.99","291.79","","-0.23%"
"12/22/2014","293.58","295.42","296.90","293.07","","-0.42%"
"12/19/2014","294.81","292.00","296.65","291.49","","1.09%"
"12/18/2014","291.64","293.63","294.91","290.92","","-0.59%"
"12/17/2014","293.38","292.82","295.37","288.93","","0.42%"
"12/16/2014","292.15","293.63","294.91","290.72","","-0.69%"
"12/15/2014","294.20","294.20","294.20","294.20","","-1.89%"
"12/12/2014","299.87","298.90","300.43","297.72","","0.45%"
"12/11/2014","298.54","296.70","299.56","295.88","","0.97%"
"12/10/2014","295.68","297.77","298.64","295.52","","-1.18%"
"12/09/2014","299.20","294.14","301.25","292.87","","1.46%"
"12/08/2014","294.91","297.72","298.28","294.55","","-0.59%"
"12/05/2014","296.65","297.47","300.28","296.49","","-0.41%"
"12/04/2014","297.87","295.98","299.36","295.01","","1.48%"
"12/03/2014","293.53","294.66","295.17","292.36","","-0.67%"
"12/02/2014","295.52","294.40","295.78","290.82","","-0.22%"
"12/01/2014","296.19","286.33","296.90","285.71","","1.83%"
"11/28/2014","290.87","299.41","300.02","290.62","","-3.74%"
"11/26/2014","302.17","303.96","303.96","301.30","","-0.71%"
"11/25/2014","304.31","307.53","309.07","302.88","","-0.95%"
"11/24/2014","307.23","310.39","310.55","306.56","","-0.76%"
"11/21/2014","309.58","308.25","313.77","307.18","","0.58%"
"11/20/2014","307.79","308.91","308.96","305.80","","-0.69%"
"11/19/2014","309.93","306.36","310.24","304.72","","1.35%"
"11/18/2014","305.80","308.86","310.09","305.28","","-1.30%"
"11/17/2014","309.83","310.24","310.70","307.99","","-0.23%"
"11/14/2014","310.55","306.46","310.91","304.62","","1.66%"
"11/13/2014","305.49","308.58","311.05","304.45","","-0.97%"
"11/12/2014","308.48","309.34","310.58","308.02","","-0.34%"
"11/11/2014","309.54","307.94","309.65","305.24","","0.45%"
"11/10/2014","308.16","311.13","311.18","307.99","","-0.60%"
"11/07/2014","310.01","308.53","311.03","307.26","","0.70%"
"11/06/2014","307.87","307.51","308.28","305.37","","0.33%"
"11/05/2014","306.85","307.36","307.51","302.57","","-0.36%"
"11/04/2014","307.97","312.36","313.53","306.39","","-1.52%"
"11/03/2014","312.72","310.93","313.23","310.06","","0.59%"
"10/31/2014","310.88","312.41","315.57","310.17","","-0.51%"
"10/30/2014","312.46","314.66","314.71","309.76","","-1.35%"
"10/29/2014","316.75","314.25","317.61","314.04","","0.37%"
"10/28/2014","315.57","313.53","315.73","312.56","","0.95%"
"10/27/2014","312.62","309.15","313.58","308.79","","0.76%"
"10/24/2014","310.27","309.45","312.05","309.10","","0.03%"
"10/23/2014","310.17","308.23","311.08","307.11","","0.75%"
"10/22/2014","307.87","308.23","310.68","307.26","","-0.35%"
"10/21/2014","308.94","305.22","309.50","303.48","","1.34%"
"10/20/2014","304.86","305.52","306.49","302.72","","-0.52%"
"10/17/2014","306.44","303.94","307.11","301.19","","0.74%"
"10/16/2014","304.20","307.16","308.69","301.34","","-0.91%"
"10/15/2014","307.00","313.43","315.27","306.44","","-2.62%"
"10/14/2014","315.27","310.12","316.49","310.12","","1.63%"
"10/13/2014","310.22","309.71","310.88","308.33","","0.18%"
"10/10/2014","309.66","307.05","309.81","305.12","","0.17%"
"10/09/2014","309.15","308.43","312.05","308.02","","0.88%"
"10/08/2014","306.44","308.94","310.01","305.73","","-1.17%"
"10/07/2014","310.06","310.27","310.52","307.87","","0.12%"
"10/06/2014","309.71","306.90","310.32","306.44","","1.23%"
"10/03/2014","305.93","306.24","307.82","305.37","","0.00%"
"10/02/2014","305.93","309.71","310.06","304.61","","-1.24%"
"10/01/2014","309.76","306.09","310.98","306.09","","0.95%"
"09/30/2014","306.85","311.29","312.16","306.80","","-1.60%"
"09/29/2014","311.85","308.02","312.62","307.62","","0.69%"
"09/26/2014","309.71","309.91","311.39","308.99","","0.18%"
"09/25/2014","309.15","311.85","311.90","308.13","","-0.77%"
"09/24/2014","311.54","310.22","312.46","308.58","","0.61%"
"09/23/2014","309.66","312.36","312.62","309.30","","-0.12%"
"09/22/2014","310.01","311.80","312.31","309.25","","-1.71%"
"09/19/2014","315.42","315.98","317.16","313.38","","-0.08%"
"09/18/2014","315.68","318.99","320.42","315.52","","-1.57%"
"09/17/2014","320.73","321.24","321.80","319.81","","-0.71%"
"09/16/2014","323.02","316.65","325.98","314.40","","2.61%"
"09/15/2014","314.81","313.69","315.52","312.72","","-0.68%"
"09/12/2014","316.95","315.63","317.10","314.20","","0.45%"
"09/11/2014","315.52","317.46","317.82","312.46","","-0.58%"
"09/10/2014","317.36","317.41","318.23","315.63","","0.27%"
"09/09/2014","316.49","323.18","323.28","315.63","","-2.10%"
"09/08/2014","323.28","323.58","327.31","322.72","","-0.03%"
"09/05/2014","323.38","321.49","323.48","320.68","","0.59%"
"09/04/2014","321.49","320.47","323.48","319.71","","0.77%"
"09/03/2014","319.04","321.90","323.07","318.89","","-0.89%"
"09/02/2014","321.90","322.31","323.89","321.29","","-0.17%"
"08/29/2014","322.46","321.85","324.35","321.49","","0.32%"
"08/28/2014","321.44","326.64","326.85","320.68","","-1.50%"
"08/27/2014","326.34","327.21","327.66","325.16","","-0.44%"
"08/26/2014","327.77","328.99","329.65","327.10","","-0.76%"
"08/25/2014","330.27","328.89","331.08","328.07","","0.43%"
"08/22/2014","328.84","326.54","328.84","326.54","","0.88%"
"08/21/2014","325.98","324.65","326.75","323.69","","-0.08%"
"08/20/2014","326.24","318.07","326.34","317.82","","2.52%"
"08/19/2014","318.23","319.66","321.13","317.77","","-0.46%"
"08/18/2014","319.71","319.30","321.19","317.97","","0.29%"
"08/15/2014","318.79","317.77","319.04","317.16","","0.39%"
"08/14/2014","317.56","319.50","320.52","317.00","","-0.64%"
"08/13/2014","319.60","323.59","323.65","319.42","","-1.25%"
"08/12/2014","323.66","324.01","327.08","323.53","","-0.59%"
"08/11/2014","325.58","327.19","327.70","325.17","","0.05%"
"08/08/2014","325.42","325.04","326.31","324.05","","-0.06%"
"08/07/2014","325.61","325.51","326.64","323.82","","0.32%"
"08/06/2014","324.59","327.97","328.48","323.72","","-1.20%"
"08/05/2014","328.54","332.12","333.05","327.92","","-1.22%"
"08/04/2014","332.59","330.28","333.51","328.07","","0.92%"
"08/01/2014","329.56","331.35","333.71","329.15","","-0.51%"
"07/31/2014","331.25","331.61","333.92","330.64","","-0.32%"
"07/30/2014","332.33","329.51","333.66","328.64","","0.70%"
"07/29/2014","330.02","332.28","333.66","329.56","","-0.76%"
"07/28/2014","332.53","330.84","333.35","330.79","","0.09%"
"07/25/2014","332.23","334.17","336.02","331.97","","-0.80%"
"07/24/2014","334.89","330.84","335.15","330.69","","1.86%"
"07/23/2014","328.79","328.48","329.71","327.36","","-0.03%"
"07/22/2014","328.89","329.20","331.51","328.64","","0.28%"
"07/21/2014","327.97","326.18","328.43","325.46","","0.46%"
"07/18/2014","326.48","329.20","329.87","324.79","","-1.12%"
"07/17/2014","330.18","329.51","330.64","328.33","","0.19%"
"07/16/2014","329.56","333.61","333.71","329.10","","-1.08%"
"07/15/2014","333.15","331.82","334.23","330.53","","0.02%"
"07/14/2014","333.10","335.10","335.56","332.84","","-0.61%"
"07/11/2014","335.15","334.89","335.61","332.89","","0.06%"
"07/10/2014","334.94","332.89","335.61","331.51","","0.58%"
"07/09/2014","333.00","333.25","335.76","332.79","","-0.28%"
"07/08/2014","333.92","333.41","333.92","333.10","","-0.12%"
"07/07/2014","334.33","333.66","334.99","331.87","","-0.56%"
"07/03/2014","336.22","334.02","336.48","332.84","","0.44%"
"07/02/2014","334.74","328.07","334.79","326.33","","1.90%"
"07/01/2014","328.48","327.97","329.20","327.51","","0.02%"
"06/30/2014","328.43","324.79","329.05","324.23","","1.12%"
"06/27/2014","324.79","324.84","326.95","324.38","","-0.13%"
"06/26/2014","325.20","325.15","325.66","323.05","","0.19%"
"06/25/2014","324.59","321.82","324.64","320.18","","0.67%"
"06/24/2014","322.44","322.13","322.95","320.44","","0.10%"
"06/23/2014","322.13","319.15","323.05","319.15","","0.93%"
"06/20/2014","319.15","315.31","319.72","315.31","","1.22%"
"06/19/2014","315.31","312.90","315.41","312.08","","0.47%"
"06/18/2014","313.82","313.52","314.95","312.59","","0.10%"
"06/17/2014","313.52","312.08","313.82","311.31","","0.46%"
"06/16/2014","312.08","310.39","313.31","310.39","","0.55%"
"06/13/2014","310.39","309.16","311.77","309.16","","0.40%"
"06/12/2014","309.16","311.68","312.10","308.65","","-0.69%"
"06/11/2014","311.31","312.64","314.28","310.57","","-0.40%"
"06/10/2014","312.56","311.36","312.81","309.39","","0.31%"
"06/09/2014","311.61","312.17","312.42","309.16","","-0.27%"
"06/06/2014","312.46","316.09","316.66","309.90","","-1.28%"
"06/05/2014","316.50","316.76","318.25","315.17","","-0.08%"
"06/04/2014","316.76","319.37","319.73","315.89","","-1.40%"
"06/03/2014","321.27","323.11","323.62","320.40","","-1.06%"
"06/02/2014","324.70","319.88","324.90","319.88","","1.50%"
"05/30/2014","319.88","322.55","323.57","319.63","","-0.67%"
"05/29/2014","322.03","323.57","324.39","321.37","","-0.91%"
"05/28/2014","325.00","325.41","326.75","324.29","","-0.13%"
"05/27/2014","325.41","325.57","326.13","324.13","","0.32%"
"05/23/2014","324.39","321.42","325.21","321.16","","0.81%"
"05/22/2014","321.78","321.83","323.01","319.53","","0.61%"
"05/21/2014","319.83","321.32","321.98","317.48","","-0.70%"
"05/20/2014","322.09","323.72","325.16","319.99","","-0.69%"
"05/19/2014","324.34","322.55","326.03","322.24","","0.64%"
"05/16/2014","322.29","322.50","323.42","320.34","","0.08%"
"05/15/2014","322.03","321.98","324.65","321.68","","-0.49%"
"05/14/2014","323.62","320.24","325.21","320.04","","0.78%"
"05/13/2014","321.11","321.73","322.75","319.88","","-0.44%"
"05/12/2014","322.55","316.97","323.06","316.76","","2.16%"
"05/09/2014","315.74","313.64","316.35","312.82","","0.67%"
"05/08/2014","313.64","310.56","314.35","310.05","","0.99%"
"05/07/2014","310.56","313.07","313.12","308.93","","-0.80%"
"05/06/2014","313.07","312.36","313.94","312.10","","0.11%"
"05/05/2014","312.72","314.40","314.97","312.36","","-0.54%"
"05/02/2014","314.40","308.82","315.12","308.62","","1.61%"
"05/01/2014","309.44","310.05","310.56","307.59","","-0.20%"
"04/30/2014","310.05","314.76","315.33","309.69","","-1.48%"
"04/29/2014","314.71","316.66","316.76","314.15","","-0.65%"
"04/28/2014","316.76","316.76","317.94","315.63","","0.00%"
"04/25/2014","316.76","314.92","317.53","314.92","","0.16%"
"04/24/2014","316.25","311.69","316.97","311.64","","1.60%"
"04/23/2014","311.28","311.13","311.69","309.08","","0.18%"
"04/22/2014","310.72","310.15","311.08","308.16","","0.18%"
"04/21/2014","310.15","310.72","311.49","309.49","","-0.18%"
"04/17/2014","310.72","309.75","311.69","308.62","","0.61%"
"04/16/2014","308.82","306.88","312.00","305.09","","1.09%"
"04/15/2014","305.50","310.97","310.97","303.55","","-1.76%"
"04/14/2014","310.97","310.51","311.95","309.90","","0.15%"
"04/11/2014","310.51","310.53","313.92","309.24","","-0.08%"
"04/10/2014","310.75","309.60","310.95","308.13","","0.36%"
"04/09/2014","309.62","311.05","311.37","306.60","","-0.46%"
"04/08/2014","311.05","310.52","312.30","308.71","","0.32%"
