"Date","Price","Open","High","Low","Vol.","Change %"
"02/16/2023","85.6803","86.4513","86.7662","85.1047","","-0.15%"
"02/15/2023","85.8106","85.8866","86.3536","84.3446","","-0.48%"
"02/14/2023","86.2232","86.4187","86.8531","84.6160","","-1.31%"
"02/13/2023","87.3635","86.1941","87.8221","85.5964","","0.52%"
"02/10/2023","86.9157","84.8057","87.5335","84.4903","","2.11%"
"02/09/2023","85.1168","85.5848","85.9462","83.5100","","-0.54%"
"02/08/2023","85.5805","84.4473","85.6655","84.1335","","1.71%"
"02/07/2023","84.1422","81.7534","84.2295","81.5244","","4.09%"
"02/06/2023","80.8372","80.1936","81.1535","78.8411","","0.98%"
"02/03/2023","80.0518","82.7460","85.0476","79.9318","","-3.28%"
"02/02/2023","82.7678","84.1095","84.2513","81.7862","","-0.69%"
"02/01/2023","83.3460","86.1493","86.9455","83.0078","","-3.12%"
"01/31/2023","86.0293","84.8621","86.4329","83.5205","","1.25%"
"01/30/2023","84.9712","87.1091","87.1419","84.8403","","-2.23%"
"01/27/2023","86.9128","88.6907","89.9451","86.2692","","-1.64%"
"01/26/2023","88.3635","87.9163","89.5634","87.2182","","1.07%"
"01/25/2023","87.4255","87.7091","88.5599","86.6837","","0.03%"
"01/24/2023","87.4036","89.2143","89.6615","86.9237","","-1.83%"
"01/23/2023","89.0289","88.6362","90.0869","88.5162","","-0.02%"
"01/20/2023","89.0507","88.4181","89.2907","87.1746","","1.28%"
"01/19/2023","87.9272","86.1056","88.8653","85.5930","","1.02%"
"01/18/2023","87.0437","88.5817","90.1306","86.5637","","-0.81%"
"01/17/2023","87.7527","86.6292","88.8871","86.4110","","0.42%"
"01/13/2023","87.3818","85.4730","87.4255","85.3748","","1.86%"
"01/12/2023","85.7893","84.7858","86.5637","84.4258","","1.25%"
"01/11/2023","84.7312","81.5244","85.1021","81.3280","","3.06%"
"01/10/2023","82.2116","81.3935","83.0733","80.8917","","0.60%"
"01/09/2023","81.7207","81.7971","83.9241","81.4371","","1.19%"
"01/06/2023","80.7608","81.5353","82.5824","80.1936","","0.16%"
"01/05/2023","80.6299","80.6627","81.9607","79.3864","","1.12%"
"01/04/2023","79.7355","84.0768","84.1749","79.6810","","-5.21%"
"01/03/2023","84.1204","87.3818","88.9853","83.8586","","-4.14%"
"12/30/2022","87.7527","85.8111","87.7963","84.9930","","2.48%"
"12/29/2022","85.6257","85.7348","86.0947","83.9568","","-0.73%"
"12/28/2022","86.2583","86.9782","87.0655","84.4913","","-0.70%"
"12/27/2022","86.8692","87.7200","88.5490","86.5310","","0.00%"
"12/23/2022","86.8692","85.2003","87.4582","84.9712","","2.87%"
"12/22/2022","84.4476","85.8438","86.9782","84.0222","","-1.05%"
"12/21/2022","85.3421","83.4005","85.5275","82.6915","","2.64%"
"12/20/2022","83.1496","83.1714","83.8259","81.2626","","1.05%"
"12/19/2022","82.2879","82.3643","83.4441","80.8481","","1.21%"
"12/16/2022","81.3062","83.4441","83.4441","80.1609","","-2.08%"
"12/15/2022","83.0296","83.6514","84.8512","82.3534","","-1.56%"
"12/14/2022","84.3495","82.1243","84.7967","82.0479","","2.32%"
"12/13/2022","82.4406","81.0394","83.3050","80.1510","","2.92%"
"12/12/2022","80.1052","78.3337","80.8217","77.0427","","2.92%"
"12/09/2022","77.8356","78.9859","79.7513","76.8822","","-0.53%"
"12/08/2022","78.2511","79.6321","82.4311","77.9097","","-0.83%"
"12/07/2022","78.9077","81.2636","82.6005","78.6666","","-3.02%"
"12/06/2022","81.3622","85.0660","85.1975","80.4747","","-3.48%"
"12/05/2022","84.2990","88.8684","90.6326","84.1675","","-3.81%"
"12/02/2022","87.6411","89.1095","90.0409","87.3233","","-1.53%"
"12/01/2022","88.9999","88.2438","91.2791","87.6082","","0.83%"
"11/30/2022","88.2657","86.6001","89.0985","85.9098","","3.01%"
"11/29/2022","85.6906","84.7482","87.1809","84.4962","","1.24%"
"11/28/2022","84.6387","81.5595","85.2852","80.6500","","1.26%"
"11/25/2022","83.5867","85.7016","87.5535","83.5429","","-2.13%"
"11/23/2022","85.4057","88.8355","89.7779","84.2113","","-3.72%"
"11/22/2022","88.7040","87.9479","90.2272","87.5096","","1.14%"
"11/21/2022","87.7069","87.0056","88.1561","82.5128","","-0.09%"
"11/18/2022","87.7836","89.9423","90.3258","85.0770","","-1.58%"
"11/17/2022","89.1971","92.1010","92.9447","88.9999","","-4.24%"
"11/16/2022","93.1420","94.1720","95.2021","91.7174","","-1.45%"
"11/15/2022","94.5117","93.2516","96.4074","91.5531","","1.28%"
"11/14/2022","93.3173","97.0649","97.2621","93.1968","","-3.40%"
"11/11/2022","96.6047","94.2049","97.7224","94.0515","","2.92%"
"11/10/2022","93.8652","92.9338","94.7309","91.9695","","0.78%"
"11/09/2022","93.1420","96.2759","96.4841","93.0653","","-3.41%"
"11/08/2022","96.4293","99.2674","99.4099","96.2759","","-3.01%"
"11/07/2022","99.4208","98.8839","101.3823","98.4785","","-0.79%"
"11/04/2022","100.2098","95.9253","100.4070","95.9253","","4.90%"
"11/03/2022","95.5308","96.6814","96.9991","94.8733","","-1.89%"
"11/02/2022","97.3717","96.5937","97.6347","94.9391","","1.92%"
"11/01/2022","95.5417","93.8323","96.7033","93.8323","","2.10%"
"10/31/2022","93.5803","94.5227","94.8404","92.2434","","-1.40%"
"10/28/2022","94.9062","95.5965","95.8376","94.0843","","-1.39%"
"10/27/2022","96.2430","95.3226","96.9005","94.3693","","1.33%"
"10/26/2022","94.9829","91.8051","95.4870","91.1586","","2.81%"
"10/25/2022","92.3859","91.7613","93.1201","90.0299","","0.86%"
"10/24/2022","91.5969","92.5393","92.8571","89.4601","","-0.43%"
"10/21/2022","91.9914","91.3887","92.7037","89.9094","","0.78%"
"10/20/2022","91.2791","91.4106","93.8652","90.9285","","-0.14%"
"10/19/2022","91.4106","90.1066","91.9037","88.5945","","2.62%"
"10/18/2022","89.0766","91.6846","92.4845","88.2438","","-2.66%"
"10/17/2022","91.5092","92.1338","93.2406","90.6984","","-0.05%"
"10/14/2022","91.5531","95.1144","95.5198","91.1367","","-3.58%"
"10/13/2022","94.9500","92.9975","95.3641","91.1713","","2.22%"
